iter	Logloss
395	0.3497076279
396	0.3496498005
397	0.3494790666
398	0.34935461
399	0.3492743128
400	0.3491971015
401	0.3491262498
402	0.3490444472
403	0.3489787261
404	0.3488858212
405	0.3486061226
406	0.3483591492
407	0.3482742156
408	0.3481687538
409	0.3481042104
410	0.348014308
411	0.3479347299
412	0.347864001
413	0.3477925207
414	0.3476724156
415	0.3475697341
416	0.3473290244
417	0.3472399016
418	0.3471001805
419	0.3470190853
420	0.3469554814
421	0.3468602391
422	0.3467900651
423	0.3467396946
424	0.3466592337
425	0.3465807807
426	0.3465145277
427	0.3464373108
428	0.3463858344
429	0.3463301153
430	0.3462009772
431	0.3461073561
432	0.3460307961
433	0.345952522
434	0.3458865154
435	0.3458100603
436	0.3457452781
437	0.345649323
438	0.3453828694
439	0.3452879372
440	0.3452147761
441	0.3451522345
442	0.3450910638
443	0.3450150468
444	0.3449326053
445	0.3448349168
446	0.3447311655
447	0.3446212365
448	0.3445028001
449	0.3444397001
450	0.3443664031
451	0.3442465337
452	0.3441521547
453	0.3440458184
454	0.3439686055
455	0.3438800716
456	0.3436069684
457	0.3434732972
458	0.3434066202
459	0.3430361135
460	0.3429471859
461	0.342881011
462	0.3428294051
463	0.3425928456
464	0.3425221437
465	0.342441138
466	0.3423556792
467	0.3420970556
468	0.3420335591
469	0.3419529153
470	0.3418826707
471	0.3417951837
472	0.3417424194
473	0.3416866167
474	0.3416241548
475	0.3415573047
476	0.3414448493
477	0.3413510639
478	0.3412614633
479	0.3411893301
480	0.3411256285
481	0.3410527262
482	0.3409649753
483	0.3408558732
484	0.3407506067
485	0.3406813635
486	0.3406221968
487	0.3405542903
488	0.3404908548
489	0.3404328733
490	0.3403549889
491	0.3402891539
492	0.3402163966
493	0.3401545521
494	0.3400970277
495	0.3400388989
496	0.3399779855
497	0.3399281032
498	0.3398582853
499	0.3397824261
500	0.3397105986
501	0.3396277879
502	0.3395475196
503	0.339468808
504	0.3394167872
505	0.3393622114
506	0.3392690844
507	0.3392017243
508	0.3391242266
509	0.3389278913
510	0.3388629292
511	0.3387922103
512	0.3387195053
513	0.338621633
514	0.3385474173
515	0.3383944521
516	0.3383255685
517	0.3381478771
518	0.3380602468
519	0.3379070495
520	0.3378565597
521	0.3377836831
522	0.337721193
523	0.3376459616
524	0.33757593
525	0.3375021674
526	0.3374408517
527	0.3373575048
528	0.3373106454
529	0.3371273132
530	0.3370209302
531	0.3369201292
532	0.3368268931
533	0.3367608584
534	0.3366930232
535	0.3365828932
536	0.3365212322
537	0.336446083
538	0.3363738612
539	0.3362083648
540	0.3361161581
541	0.3360383341
542	0.3359701402
543	0.3359141096
544	0.335827299
545	0.3357559493
546	0.3357025848
547	0.3356449583
548	0.3355778885
549	0.3354838474
550	0.3354104817
551	0.3353258368
552	0.3352688189
553	0.3351785723
554	0.3350725255
555	0.3349865834
556	0.3349190529
557	0.3348533484
558	0.3347467232
559	0.3346977875
560	0.3346188254
561	0.334530665
562	0.3344484874
563	0.3343730226
564	0.3343242315
565	0.334258178
566	0.3341755376
567	0.3341185365
568	0.3340485928
569	0.3339654603
570	0.3339000572
571	0.3338274748
572	0.3337346839
573	0.3336890052
574	0.3336487257
575	0.3335825539
576	0.3334934017
577	0.3334152396
578	0.3333366185
579	0.3332406873
580	0.333189579
581	0.3331167561
582	0.3330730417
583	0.3330281906
584	0.3329434726
585	0.3328738273
586	0.3327905949
587	0.3327008234
588	0.3325277617
589	0.3324432034
590	0.3323768572
591	0.3322957493
592	0.3322361782
593	0.3321271006
594	0.3320698305
595	0.3320158949
596	0.3319551447
597	0.3318994316
598	0.3318393413
599	0.3317791076
600	0.3317147946
601	0.3316330712
602	0.3315588225
603	0.331515783
604	0.3314324408
605	0.3313503336
606	0.3312864501
607	0.3312103412
608	0.3311145446
609	0.3310044388
610	0.3309559347
611	0.3308628181
612	0.3307986764
613	0.3307266149
614	0.3306350056
615	0.3305996491
616	0.3305301533
617	0.3302059482
618	0.3301360397
619	0.3300806983
620	0.3300276092
621	0.3299518804
622	0.3298866277
623	0.3297965812
624	0.3297357673
625	0.3296761187
626	0.3296236539
627	0.3295583168
628	0.3294849861
629	0.3294011588
630	0.3293556379
631	0.3293023135
632	0.3292307806
633	0.3291400875
634	0.3290719728
635	0.3289847115
636	0.3289001026
637	0.328855152
638	0.3287697599
639	0.3287301836
640	0.3286596151
641	0.3285981065
642	0.3284909972
643	0.3284187603
644	0.3283189587
645	0.3282555616
646	0.3281833453
647	0.3281073271
648	0.3280247396
649	0.327939983
650	0.3278829362
651	0.3278325714
652	0.3277761249
653	0.327697989
654	0.3276446385
655	0.3275921279
656	0.3275359788
657	0.3274653368
658	0.3274017638
659	0.3273562646
660	0.3273109003
661	0.3272335721
662	0.3270891145
663	0.3269470791
664	0.3268648655
665	0.3267942151
666	0.3266925968
667	0.3266513476
668	0.3265836238
669	0.3265141215
670	0.3264643535
671	0.3264034383
672	0.3263456645
673	0.3262763719
674	0.3262015284
675	0.3261499556
676	0.3261076311
677	0.3260069894
678	0.3258869629
679	0.3257530264
680	0.3256735147
681	0.3255959757
682	0.3255645238
683	0.3255146663
684	0.3254402668
685	0.3254034692
686	0.3253203554
687	0.3252678265
688	0.3252166203
689	0.3251369047
690	0.3250576127
691	0.3250069705
692	0.3249357525
693	0.3248736933
694	0.3248073339
695	0.3247454864
696	0.3246978317
697	0.3246437779
698	0.324562693
699	0.3245056207
700	0.3244005974
701	0.3243280356
702	0.3242737018
703	0.3242405198
704	0.3241795937
705	0.3241299725
706	0.3240684231
707	0.3239852535
708	0.3239329945
709	0.3238980406
710	0.3238227109
711	0.3237767316
712	0.3237152341
713	0.3236806207
714	0.3236174655
715	0.3235695046
716	0.323521949
717	0.3234726914
718	0.3233980978
719	0.3233416211
720	0.3232606237
721	0.3231988547
722	0.3231399414
723	0.3230725496
724	0.3229995466
725	0.3229479776
726	0.3228836333
727	0.322793737
728	0.3227460113
729	0.3226956048
730	0.3226317784
731	0.3225571665
732	0.3224933461
733	0.322455695
734	0.3223955113
735	0.3223603636
736	0.3223038878
737	0.322219069
738	0.3221007409
739	0.3220468895
740	0.3219934304
741	0.3219258441
742	0.3218799695
743	0.3218297417
744	0.3217641989
745	0.3216565644
746	0.3215973236
747	0.3215411309
748	0.321472371
749	0.3214176388
750	0.3212715976
751	0.321026431
752	0.3209758341
753	0.3209066471
754	0.3208186477
755	0.3207797038
756	0.3207285317
757	0.3206831906
758	0.3206060284
759	0.3205247406
760	0.3204655344
761	0.3203897901
762	0.3203493455
763	0.3202923396
764	0.3202025897
765	0.3201523668
766	0.3200991716
767	0.3200473861
768	0.3199916007
769	0.3199095347
770	0.3198281484
771	0.3197905234
772	0.3197310451
773	0.3196424733
774	0.3195566173
775	0.3194974473
776	0.3194550456
777	0.3193709589
778	0.3193316808
779	0.3192805409
780	0.3191857947
781	0.319111248
782	0.319069197
783	0.3190123341
784	0.3189619294
785	0.3189094119
786	0.3188232568
787	0.3187528
788	0.3186763822
789	0.318582889
790	0.3185241304
791	0.3184581253
792	0.3184006525
793	0.3183281763
794	0.3182713592
795	0.3182257335
796	0.318170066
797	0.318097467
798	0.3180493425
799	0.3179541108
800	0.3178969635
801	0.3178494955
802	0.31778655
803	0.3177222265
804	0.3176788045
805	0.3176329189
806	0.3175738837
807	0.317529076
808	0.3174686681
809	0.3173758713
810	0.317280745
811	0.3171390964
812	0.3170781425
813	0.3169917342
814	0.3169460321
815	0.3168915135
816	0.3168477121
817	0.3167842635
818	0.3167307532
819	0.316705931
820	0.3166392487
821	0.3166076098
822	0.316567322
823	0.3165030145
824	0.3164643853
825	0.3164171766
826	0.3163550827
827	0.316292126
828	0.3162450232
829	0.3161865675
830	0.3161224561
831	0.3160565303
832	0.3159822534
833	0.3159453813
834	0.3158923968
835	0.3158373212
836	0.3158068358
837	0.3157358792
838	0.3156843665
839	0.3156112399
840	0.315552939
841	0.3155166794
842	0.3154523624
843	0.3154087872
844	0.3153760375
845	0.3153251862
846	0.3152724404
847	0.315219749
848	0.3151776001
849	0.3151273298
850	0.3150834845
851	0.3150495818
852	0.3149787393
853	0.3149085075
854	0.3148810586
855	0.3148172926
856	0.314760046
857	0.3146938523
858	0.3146442019
859	0.3145942805
860	0.3145282511
861	0.3144916553
862	0.3144456058
863	0.3143936382
864	0.3143513704
865	0.3143046838
866	0.314243256
867	0.3141958254
868	0.3141380439
869	0.3141004793
870	0.3140322276
871	0.3139714584
872	0.3139055641
873	0.3138418503
874	0.3137814751
875	0.3137477883
876	0.3136496313
877	0.3135758976
878	0.3135366778
879	0.3134655994
880	0.3133725909
881	0.3133131237
882	0.3132433678
883	0.3131678343
884	0.3131258419
885	0.3130807631
886	0.3129333055
887	0.3128966071
888	0.3128551612
889	0.3128149828
890	0.3127710125
891	0.3127021995
892	0.3126360632
893	0.3125658102
894	0.3125068564
895	0.3124680825
896	0.3124044198
897	0.3123819649
898	0.3123282449
899	0.3122670264
900	0.3122304571
901	0.312166732
902	0.3121162954
903	0.3120331768
904	0.3119588649
905	0.3119189426
906	0.3118809258
907	0.3118316391
908	0.3117650191
909	0.311697794
910	0.3116495767
911	0.3115906667
912	0.3115169336
913	0.3114767066
914	0.3114396707
915	0.3113117673
916	0.3112714026
917	0.3112218614
918	0.3111765242
919	0.3111018311
920	0.3110452473
921	0.3110053378
922	0.3109393681
923	0.3109015663
924	0.3108609732
925	0.3108122618
926	0.3107512519
927	0.3107017134
928	0.3106668442
929	0.3105059678
930	0.3104530473
931	0.3104057168
932	0.3103780044
933	0.310339715
934	0.310270429
935	0.3102196907
936	0.310155018
937	0.3100981719
938	0.3100353231
939	0.3099871937
940	0.3099464193
941	0.3099188033
942	0.3098573389
943	0.3098017988
944	0.3097549012
945	0.3096922329
946	0.3096649894
947	0.30963842
948	0.3095937907
949	0.3095493235
950	0.3095106215
951	0.309451465
952	0.3093761549
953	0.3093130483
954	0.3092615453
955	0.3092050852
956	0.3091501558
957	0.3090961458
958	0.3090504074
959	0.3089985326
960	0.3089528468
961	0.3089046835
962	0.3088629013
963	0.3088151858
964	0.3087395031
965	0.3086956693
966	0.3086605996
967	0.3085986505
968	0.3085487628
969	0.308485167
970	0.3083824939
971	0.3083462769
972	0.3082878334
973	0.3082421189
974	0.3081851123
975	0.3081151407
976	0.3079601127
977	0.3078910496
978	0.3078176072
979	0.3077529611
980	0.3076808895
981	0.3076173222
982	0.3075779297
983	0.3075438948
984	0.3074827817
985	0.3074454839
986	0.3074201349
987	0.3073585666
988	0.3073053793
989	0.307228426
990	0.307192602
991	0.307139142
992	0.3070821895
993	0.3070337384
994	0.3069662628
995	0.3069031811
996	0.3068437913
997	0.3067848577
998	0.3067207915
999	0.3066665844
